aID_STAO,elevation,HS,land_use,N_surveys,SR_pl_mean,SR_pl_sh_mean,SR_pl_lo_mean,SR_pl_trend,T_pl_mean,T_pl_sh_mean,T_pl_lo_mean,T_pl_trend,T_pl_sh_trend,T_pl_lo_trend,SR_mo_mean,SR_mo_sh_mean,SR_mo_lo_mean,SR_mo_trend,T_mo_mean,T_mo_sh_mean,T_mo_lo_mean,T_mo_trend,T_mo_sh_trend,T_mo_lo_trend
98,852.5,montane,forest,4,27.75,0.75,48.75,-3.4000000000000012,3.2075,3,3.140758547008547,-0.03799999999999972,NA,-0.06773504273504294,11.5,3.25,30,-2,3.0275,3.1666666666666665,3,0.0660000000000002,0.49999999999999883,-0
99,897.0999755859375,montane,forest,4,9,1.5,20,1.2000000000000002,3.3049999999999997,3,3.3270833333333334,0.07199999999999951,7.52230030743013e-16,0.024999999999999467,9.5,4.25,16.5,2.3999999999999995,3.06,3.3333333333333335,3,0.09200000000000035,0.35714285714285604,0
100,1217.800048828125,montane,grassland,4,29.5,5.375,19.5,-6.800000000000001,3.275,3.6666666666666665,3.3864583333333336,-0,-1.7256994341551688e-16,0.0058333333333335305,4.5,3.75,1.5,1.9999999999999991,3.39,3.75,3,0.1928571428571419,0.3333333333333333,7.52230030743013e-16
101,1193.4000244140625,subalpine,grassland,4,25.5,6.625,16.5,-2.799999999999998,3.1975000000000002,3.3333333333333335,3.2979166666666666,-0.03399999999999962,-0.25000000000000117,-0.02499999999999981,2,0.75,0.75,0,3,3,3,1.5044600614860266e-15,NA,NA
102,1038.699951171875,montane,grassland,4,27.75,10.25,21,4.599999999999998,3.32,3.44375,3.492857142857143,-0.09600000000000007,-0.08499999999999996,-0.13619047619047625,7.25,5.75,1,-0.6000000000000001,3.6666666666666665,3.6666666666666665,4,0.714285714285714,0.714285714285714,NA
103,1000.7000122070312,montane,grassland,4,30,6.125,24.75,-4.800000000000001,3.32,3.5,3.412202380952381,0.055999999999999876,-0,0.053571428571428284,1.5,2,0,-1.1999999999999997,4,4,NA,NA,NA,NA
104,520,montane,grassland,4,36,12.125,17.625,0.4000000000000023,3.34,3.4645833333333336,3.5208333333333335,-0.023999999999999664,-0.285,-0.11666666666666639,6.25,2.5,10.5,2.1999999999999997,3.0425,3.25,3,0.10199999999999941,0.5000000000000012,0
105,764.4000244140625,montane,grassland,4,45,2.25,44,8.800000000000002,3.2325,3,3.136828337104072,0.021999999999999704,-8.411848787042894e-16,-0.010345022624433573,7.75,6.75,12.75,-3.3999999999999995,3.205,3.888888888888889,3,-0.1280000000000003,-0.33333333333333504,-0
106,2508.89990234375,alpine,unused,4,0,0,0,0,NA,NA,NA,NA,NA,NA,4.75,1.25,1.5,-1.0000000000000004,1.2075,1,1.5,-0.2339999999999999,0,-0.5000000000000007
107,1325.800048828125,montane,forest,5,9.6,0,16.7,-4.199999999999999,2.664,NA,2.6133333333333333,0.02999999999999976,NA,0.06333333333333313,21.8,11.2,46.2,2.3999999999999977,2.9,2.783333333333333,2.9246616541353383,7.479620341697276e-17,0.13333333333333355,-0.0334335839598995
108,1612.699951171875,montane,forest,4,11.5,2.5,10.625,7.6,2.5324999999999998,2.5,2.59375,0.053999999999999555,0,0.175,13.75,3.5,23.25,-4.200000000000001,2.49,1.75,2.6791666666666667,-0.09200000000000035,-0.5999999999999999,0.18555555555555522
109,543.0999755859375,colline,forest,4,21,1,46.125,-4.400000000000001,3.5075000000000003,4,3.5447860962566846,-0.05399999999999973,NA,-0.07112299465240621,14.5,3,25.5,-2.799999999999999,3.315,3,3.3920454545454546,-0.08800000000000079,-0,-0.07727272727272752
110,1286.4000244140625,montane,grassland,4,47.75,18.375,29,-3.4000000000000026,3.165,3.341666666666667,3.068858225108225,-0.05199999999999995,0.04666666666666703,-0.14253246753246812,9.75,7.75,4.25,3.3999999999999986,3.605,3.875,3.3333333333333335,-0.016000000000000156,-0.4999999999999992,-1.0000000000000002
111,763.5,colline,forest,4,15,1.75,29.5,4.799999999999999,3.3825,3.5,3.365800865800866,-0.005999999999999873,NA,0.04675324675324663,7,3,10,2.4000000000000004,3.2575000000000003,3,3.354166666666667,-0.07799999999999993,0,-0.15000000000000036
112,1405.5,subalpine,forest,4,21.5,0,34.5,-2,2.8725,NA,2.875,-0.042000000000000176,NA,-0.050000000000000364,27.75,14.75,53.5,-0.19999999999999937,3,2.95,3.015625,-0.07600000000000033,-0.12000000000000027,-0.06964285714285677
113,1158.300048828125,montane,forest,3,15.333333333333334,0,27,-3.0000000000000027,3.3866666666666667,NA,3.373677248677249,-0.04000000000000033,NA,-0.03174603174603245,23.666666666666668,6.666666666666667,48.333333333333336,2.9999999999999942,3.11,3.2777777777777777,3.083068783068783,0.02000000000000002,-0.16666666666666824,0.04444444444444298
114,1818.5,alpine,grassland,4,54.75,2.5,16.625,-4.199999999999999,2.4575,2.5,2.0808531746031744,-0.022000000000000238,0,-0.046825396825397006,10.5,3,15.25,-1.199999999999999,2.9275,3,2.9166666666666665,0.17400000000000002,-8.411848787042894e-16,0.19999999999999982
115,1186.4000244140625,montane,forest,4,68.25,0,90.625,-2.2000000000000055,3.0599999999999996,NA,2.970117845117845,0.05600000000000022,NA,0.0740632127728901,26,11.25,50.5,1.6000000000000012,2.8175,2.6375,2.85124806501548,-0.03400000000000033,0.20999999999999977,-0.09005417956656335
116,996.4000244140625,montane,forest,4,33.5,0,69.125,1.599999999999997,3.42,NA,3.4613791423001947,-0.008000000000000717,NA,-0.0408382066276804,26.25,8.5,53,-5.8,3.27,3.066666666666667,3.3121936274509807,0.04000000000000039,-0.20000000000000112,0.04191176470588277
117,1201.5999755859375,montane,grassland,4,49.25,16.875,26.375,0.19999999999999996,3.2425,3.3705357142857144,3.2004464285714285,-0.026000000000000155,0.005952380952380665,-0.10107142857142842,4.75,2.25,2.5,0.5999999999999993,3.25,3,3.3333333333333335,-0.5999999999999999,1.5044600614860262e-15,-0.5714285714285717
118,1140,montane,forest,4,11.5,0,18.875,-2,3.08,NA,3.0208333333333335,-0.0559999999999997,NA,0.016666666666666254,19.5,9.5,42.25,2,2.9975,2.708333333333333,3.0702380952380954,0.05399999999999991,0.03333333333333356,0.05428571428571409
119,811,montane,forest,5,34,1.3,65.4,-0.7999999999999954,3.36,3.25,3.408779301194162,0.014000000000000047,NA,-0.00877192982456135,17.2,2,37.4,1.3999999999999988,3.032,3.25,3.0166666666666666,-3.0632519864600315e-16,0.2500000000000006,-0.033333333333333263
120,959.4000244140625,montane,forest,4,4.25,0,10.875,-0.5999999999999999,3.385,NA,3.34375,-0.011999999999999211,NA,-0.02499999999999964,15.25,3,27.25,0.6000000000000004,3.0875,3,3.0954545454545457,0.001999999999999771,0,0.0036363636363633445
121,1112.699951171875,montane,forest,4,23.5,3.25,32,-9.2,2.9625,3.1666666666666665,2.8411858974358974,-0.13800000000000026,-0.35714285714285776,-0.06217948717948653,11.25,4.75,27.75,-1.7999999999999992,3.02,3.166666666666667,3,0.048000000000000216,0.22222222222222293,-0
122,720.70001220703125,montane,grassland,3,27.333333333333332,19.166666666666668,15.333333333333334,-6.0000000000000036,3.34,3.3916666666666666,3.5238095238095237,-0.040000000000002346,-0.12500000000000108,-0.07142857142857367,3.6666666666666665,9.333333333333334,0,-6.902797736620675e-16,4,4,NA,-5.294608918056356e-16,-5.294608918056356e-16,NA
123,635.5999755859375,montane,forest,4,11.75,0.75,18.125,-0.9999999999999992,3.5175,3,3.622916666666667,0.097999999999999865,NA,0.02499999999999964,12,7.75,19.5,4.399999999999999,3.165,3.35,3.0982142857142856,0.208,0.6800000000000004,0.07857142857142882
124,433.79998779296875,colline,grassland,4,27,29.875,22.875,1.599999999999999,3.515,3.6185515873015874,3.6690476190476193,-0.011999999999999919,0.1043650793650789,-0.13142857142857187,1.25,1,0,0.9999999999999998,4,4,NA,NA,NA,NA
125,429.29998779296875,colline,grassland,4,17.5,0.875,26.25,3.199999999999998,3.6425,3.5,3.75,-0.010000000000000491,NA,-0.014285714285714231,2.75,0,3,1.4,3,NA,3,0,NA,0
126,973.20001220703125,montane,forest,4,14.5,0,25.25,-10,3.105,NA,3.1506410256410255,0.04000000000000003,NA,0.005128205128204942,15,4.5,35.25,-1.5999999999999992,3.1174999999999997,3,3.13989898989899,0.058000000000000364,-0,0.06909090909090895
127,1336.800048828125,subalpine,forest,4,32,0,56.125,0.7999999999999998,2.9325,NA,2.876010101010101,0.034000000000000155,NA,0.06686868686868673,10.5,3,23.5,0.39999999999999913,2.9575,3,2.947222222222222,-0.03799999999999936,0,-0.046666666666666676
128,996.79998779296875,montane,forest,5,8.8,0,17,0.1999999999999989,3.048,NA,3.275,0.028000000000000046,NA,-0.08666666666666674,13.6,2.4,26.4,0.20000000000000076,3,3,3,2.943699825358179e-16,0,2.943699825358179e-16
129,1227.5999755859375,subalpine,grassland,4,36.5,20.375,13.75,4.399999999999996,3.2075,3.5428571428571427,3.0458333333333334,0.03799999999999972,0.16571428571428584,0.07666666666666692,9,12.75,3,3.1999999999999993,3.9375,3.9375,4,-0.15000000000000016,-0.15000000000000016,-5.294608918056355e-16
130,1001.7999877929688,montane,grassland,4,14.75,8.875,7.625,4.6,3.2725,3.5625,3.411111111111111,-0.018000000000000505,-0.049999999999999815,0.061904761904760734,0.75,2,0,0.5999999999999998,4,4,NA,NA,NA,NA
131,967.29998779296875,montane,grassland,4,25.75,10.375,13.125,2.9999999999999982,3.125,3.1979166666666665,3.2797619047619047,0.011999999999999919,0.10833333333333339,-0.10952380952381001,2.5,0.75,0.75,-2.7999999999999994,3,3,3,NA,NA,NA
132,579.4000244140625,montane,grassland,4,28.5,16.75,12,3.6000000000000014,3.435,3.738095238095238,3.6875,0.02800000000000011,0.038095238095238675,0.050000000000000176,2.25,2.75,0.75,-2.2,3.5,3.5,3,2.0000000000000018,2.0000000000000018,NA
133,473.70001220703125,montane,forest,4,19.75,0,53.5,-4.199999999999999,3.6125,NA,3.6886160714285716,0.12599999999999925,NA,0.06696428571428559,7.25,2.75,15.5,2.1999999999999993,3.3200000000000003,3.75,3.281547619047619,-0.07999999999999918,0.33333333333333337,-0.07761904761904752
134,2221.60009765625,alpine,unused,4,30.5,0,14.5,-2,1.6875,NA,1.8132440476190477,0.009999999999999964,NA,0.04226190476190483,16.5,6.75,13,-0.799999999999999,1.5975,1.3916666666666666,1.7177579365079365,-0.18999999999999992,-0.020000000000000368,-0.26706349206349206
135,2386.10009765625,alpine,unused,5,29,0.8,10.9,2.599999999999998,1.544,2,1.6523809523809523,0.03600000000000019,1,-2.2874497508719066e-16,19.8,10.6,15.8,2.600000000000001,2.17,2.013333333333333,2.2425396825396824,-0.03200000000000031,0.27333333333333343,-0.33269841269841244
136,1480.0999755859375,montane,grassland,4,54,2.125,33.625,1.1999999999999993,2.63,2.875,2.407142857142857,-0.015999999999999657,-0.24999999999999906,-0.09904761904761922,10.5,1.75,13.5,5.200000000000001,2.54,3.5,2.4722222222222223,0.4359999999999998,2.0000000000000004,0.3333333333333332
137,1463.699951171875,montane,forest,4,45.5,2.5,48,-7.199999999999997,2.895,2.5,2.7767857142857144,0.012000000000000632,-0,-0.06428571428571404,35.75,10.75,53.5,4.200000000000003,2.705,2.1645833333333333,2.8172008547008547,-0.06399999999999988,-0.16499999999999984,0.004017094017093649
138,1574.9000244140625,montane,forest,4,8.5,1.875,8.75,1.5999999999999996,3.0675,2.5,2.708333333333333,-0.06599999999999982,-9.970468721536162e-16,-0.03333333333333304,17,4.5,21.75,-1.1999999999999986,2.79,2.3333333333333335,2.90625,-0.05999999999999996,-0.13333333333333341,-0.07499999999999998
139,1677.199951171875,subalpine,forest,4,12.25,0,13.875,0.2000000000000007,2.4175,NA,2.2196428571428575,-0.04199999999999964,NA,-0.018571428571428503,16.5,14.25,21.25,1.9999999999999996,2.6175,2.7291666666666665,2.5693993506493507,0.07399999999999965,-0.21666666666666629,0.23733766233766232
140,655,colline,forest,5,18.6,2.3,25.7,-0.3999999999999991,3.414,2.875,3.550396825396825,-0.15599999999999972,0.16666666666666716,-0.14722222222222195,12.6,3.8,22,1.5999999999999985,3.428,3.6666666666666665,3.4257142857142857,0.21399999999999933,0.5384615384615381,0.13428571428571448
141,1537.4000244140625,subalpine,forest,4,41.25,0,45.125,-12.999999999999998,2.5949999999999998,NA,2.5441176470588234,0.020000000000000104,NA,0.03529411764705905,27.5,10.5,48.5,0.3999999999999985,2.7575,3,2.694502801120448,-0.00600000000000022,0,0.023669467787115123
142,1405.699951171875,montane,forest,4,11.5,0.75,18.125,-4.800000000000001,2.9475,3,2.8936011904761907,-0.10600000000000022,NA,-0.051785714285714234,16.25,3.75,35.25,0.5999999999999985,3,3,3,-0,-0,-0
143,1774.699951171875,subalpine,grassland,4,19.75,0,18.375,4.199999999999999,2.735,NA,2.375,-0.07200000000000005,NA,-0.049999999999999815,5.25,3.5,0,-3,3.335,3.333333333333333,NA,-0.6699999999999992,-0.6666666666666663,NA
144,1170.300048828125,montane,forest,4,51.25,7.75,51.5,-18.199999999999996,3.17,3.3333333333333335,3.109623015873016,-0.011999999999999745,0.35714285714285604,-0.07658730158730158,19,9.75,26.25,-7.1999999999999975,3.0725,3.216666666666667,3,0.09000000000000004,0.27999999999999914,-0
145,1561.199951171875,subalpine,grassland,3,44.666666666666664,3,31.833333333333332,2.999999999999983,2.64,3,2.324242424242424,-0.040000000000001285,-8.411848787042894e-16,0.09393939393939245,13.333333333333334,0.6666666666666666,15.666666666666666,-5.191065247750852e-15,2.3466666666666667,2,2.361111111111111,0.24999999999999908,NA,0.24999999999999864
146,1367.4000244140625,subalpine,forest,4,18.25,0,36,-0.5999999999999999,2.9625000000000004,NA,2.8794642857142856,0.018000000000000148,NA,-0.010714285714285943,14.75,6,28.5,1.7999999999999998,3,3,3,0,0,0
147,1855.699951171875,alpine,unused,4,51.5,2.25,49.125,2.7999999999999994,2.2475,2.25,2.4271428615132344,-0.0019999999999999575,-1.4895204919483638e-16,0.045254469584796904,33,17.75,40,-2.383232787117382e-15,2.665,2.373809523809524,2.841666666666667,-0.05200000000000013,-0.020952380952380886,0.002222222222222048
148,1280.5,subalpine,grassland,4,74.5,13.75,61.25,-2,3.205,3.6666666666666665,3.040775401069519,-0.03200000000000003,0.18333333333333285,-0.07183600713012463,8.25,4.5,6,1.399999999999999,3.18,3.583333333333333,3,0.06428571428571363,0.11111111111111159,-4.806770735453082e-16
149,1050.5999755859375,montane,grassland,4,52.5,9.5,19.25,5.199999999999997,3.3674999999999997,3.8645833333333335,3.3236607142857144,0.01000000000000014,0.1916666666666671,0.18392857142857133,6.25,3.25,6.75,0.6000000000000001,3.05,3.1666666666666665,3,-0.039999999999999855,-0.5000000000000009,-0
150,757.20001220703125,montane,grassland,5,18.4,13.5,15.9,5.799999999999998,3.392,3.307142857142857,3.61,0.032000000000000195,0.15714285714285686,0.08000000000000021,0.2,0,0,0.3999999999999998,NA,NA,NA,NA,NA,NA
151,683.5,montane,grassland,4,28,11.25,26,2.0000000000000013,3.365,3.5625,3.46875,-0.028000000000000105,-0.31666666666666676,0.003571428571429177,1.75,2,0,0.5999999999999999,4,4,NA,1.0029733743240174e-15,1.0029733743240174e-15,NA
152,619.79998779296875,montane,forest,4,7,2,19,-5.199999999999999,3.4125,4,3.411111111111111,-0.12600000000000033,NA,-0.11999999999999958,6.25,2,7,4.6,3.15,4,3.0833333333333335,0.2800000000000004,2.0059467486480344e-15,0.20000000000000034
153,1284.800048828125,subalpine,forest,4,34.5,0,65.375,2.4000000000000026,2.85,NA,2.8437709030100335,0.01199999999999992,NA,-0.029732441471572457,20,6.75,36.75,-1.3902191258184729e-15,2.9074999999999998,2.7291666666666665,2.9379120879120877,0.07800000000000046,0.11666666666666714,0.0610989010989007
154,898,montane,grassland,4,23.25,8.75,22.125,0.20000000000000154,3.4325,3.5,3.6964285714285716,-0.03000000000000079,0,0.09428571428571393,2.25,2,0,1.3999999999999997,4,4,NA,2.0059467486480348e-15,2.0059467486480348e-15,NA
155,728.70001220703125,montane,grassland,4,23,6.625,8.125,2.0000000000000013,3.2625,3.2916666666666665,3.5833333333333335,0.03000000000000043,0.12499999999999852,0.20000000000000034,4.5,0,8.25,-1.6,3,NA,3,0,NA,0
156,600.5999755859375,montane,forest,5,7.4,0.7,13.5,-0.19999999999999948,3.5060000000000002,3.5,3.545,0.05800000000000014,NA,-0.030000000000000353,24.2,3.2,57.2,2.4000000000000026,3.342,3.1666666666666665,3.3658467299963464,0.017999999999999936,-1.2850276773001787e-15,0.03699579831932743
157,425.6000061035156,montane,grassland,4,18.25,13.625,7.625,-0.19999999999999976,3.345,3.35,3.7708333333333335,0.09199999999999946,0.32000000000000045,0.15000000000000016,1.25,1,1,0.19999999999999987,4,4,4,2.0059467486480348e-15,NA,NA
158,2322.199951171875,alpine,unused,3,28.666666666666668,1,11.833333333333334,-1.0000000000000082,1.7,1.5,1.873015873015873,0.019999999999999588,7.522300307430131e-16,-2.825855083069624e-16,16,5,10.333333333333334,-6.000000000000006,1.7033333333333334,1.1428571428571428,1.972222222222222,-0.07000000000000071,-4.488715612921139e-16,0.4166666666666666
159,1913.300048828125,subalpine,grassland,4,50,2.25,16.375,1.599999999999997,2.3425000000000002,3,2.1,0.08199999999999984,-4.806770735453082e-16,0.13999999999999968,10.75,8.25,9.25,-4.6,2.8275,3.1875,2.5833333333333335,0.18599999999999978,-0.05000000000000019,0.333333333333333
160,1950.800048828125,subalpine,forest,5,18.4,2.5,17.2,1.599999999999998,2.598,2.5,2.3867063492063494,-0.06400000000000017,-5.0751154453526734e-17,-1.9841269841264404e-4,10.8,7,10.6,3.1999999999999993,2.318,2.533333333333333,2.185238095238095,-0.00800000000000017,-0.1999999999999999,0.040476190476190284
161,1768.800048828125,subalpine,forest,4,16.75,2.5,18.5,-0.5999999999999985,2.6375,2.5,2.553571428571429,-0.06599999999999948,0,-0.12857142857142864,20,8.75,33.75,-2.800000000000001,2.51,2.4416666666666664,2.509981684981685,0.23599999999999957,-0.21999999999999992,0.3165567765567761
162,2233.800048828125,alpine,grassland,4,38.5,1.5,9,-5.6,1.9925,1.5,1.8875,0.04199999999999999,-0,-0.0400000000000002,6,1.5,7,-0.7999999999999999,1.8675000000000002,3,1.7416666666666667,0.31800000000000034,1.5044600614860258e-15,0.13999999999999985
163,1636.5999755859375,subalpine,forest,3,20,2.5,21.333333333333332,-1.0816108727272657e-14,2.6433333333333335,2.5,2.5511363636363638,-0.010000000000001421,-9.970468721536164e-16,0.062499999999999764,15.666666666666666,5,26,1.999999999999995,2.71,3,2.6712962962962963,0.32999999999999935,0.9999999999999991,0.2083333333333327
164,831.70001220703125,colline,forest,5,12.2,0.5,22.4,7.399999999999997,3.33,2.5,3.3183333333333334,0.16599999999999993,NA,0.24333333333333396,15.6,5.2,28.6,3.399999999999999,3.062,3.1666666666666665,3.04040404040404,0.042000000000000266,0.23333333333333284,-0.004040404040403401
165,990.20001220703125,montane,forest,4,24.5,0,42.375,-7.200000000000001,3.3499999999999996,NA,3.3270375457875456,0.024000000000000018,NA,0.09075091575091569,7.25,6.5,7.25,0.5999999999999999,3.2,3.2083333333333335,3.1666666666666665,1.4895204919483638e-16,0.1,-0
166,2011.800048828125,subalpine,grassland,4,48.5,2.5,14.125,-3.199999999999997,2.23,2.5,2.017857142857143,0.13600000000000012,0,0.014285714285714412,11.5,10.5,5.75,-2.8,2.9,3.041666666666667,2.666666666666667,0.4479999999999999,0.3666666666666664,0.5333333333333329
167,2248.5,alpine,grassland,4,50.5,2.625,13.25,-1.6000000000000028,1.5550000000000002,1.75,1.7046130952380953,0.008000000000000276,0.09999999999999988,0.04464285714285702,30.75,11.5,22.75,-4.199999999999998,2.09,1.8958333333333335,2.1125,-0.09600000000000007,-0.3166666666666663,0.03666666666666671
168,1593.0999755859375,subalpine,forest,4,36.75,0,54,-0.19999999999999737,2.865,NA,2.7696717562623134,0.02000000000000028,NA,0.03481987053194455,23,8.75,44.25,-0.7999999999999998,2.9025,2.6875,2.94985119047619,0.029999999999999888,-0.0166666666666666,0.03845238095238131
169,1731.800048828125,subalpine,forest,4,40.25,0,61.875,1.3999999999999972,2.5675,NA,2.578858695652174,-0.07400000000000019,NA,-0.010913043478260854,26.75,9.25,42.25,2.5999999999999996,2.8225,2.6666666666666665,2.8654761904761905,-0.05400000000000025,-0.10000000000000048,-0.05047619047619066
170,1818.199951171875,subalpine,grassland,4,34.5,0.75,16.375,4.399999999999999,2.7800000000000002,3,2.3311011904761907,0.09600000000000009,NA,-0.08273809523809539,3.25,2,0,1.7999999999999998,4,4,NA,1.0029733743240174e-15,1.0029733743240174e-15,NA
